booking_id,destination_id,booking_date,travel_start_date,travel_end_date,price_per_person,total_price,duration_hrs,no_of_participants
7194,21,5/15/2024,6/3/2024,6/3/2024,874.41,874.41,7,1
7195,20,6/19/2024,7/8/2024,7/8/2024,1488.7,1488.7,5,1
7196,25,3/26/2024,4/12/2024,4/12/2024,1627.86,1627.86,3,1
7199,10,5/30/2024,6/16/2024,6/16/2024,236.67375,1893.39,3,8
7200,6,6/27/2024,7/17/2024,7/17/2024,1015.59,1015.59,12,1
7205,30,5/22/2024,6/10/2024,6/10/2024,939.27,939.27,1,1
7207,2,5/29/2024,6/13/2024,6/13/2024,375.36,1501.44,4,4
7216,11,6/28/2024,7/16/2024,7/16/2024,247.6075,1980.86,9,8
7217,2,3/19/2024,4/4/2024,4/4/2024,77.6975,310.79,5,4
7219,3,5/30/2024,6/15/2024,6/15/2024,119.22,238.44,6,2
7223,20,2/19/2024,3/5/2024,3/5/2024,422.9,422.9,7,1
7224,25,4/9/2024,4/29/2024,4/29/2024,1537.61,1537.61,10,1
7225,20,3/16/2024,4/4/2024,4/4/2024,141.3014286,989.11,2,7
7229,3,5/1/2024,5/18/2024,5/18/2024,568.17,568.17,1,1
7236,2,4/11/2024,4/28/2024,4/28/2024,1484.75,1484.75,5,1
7238,29,2/17/2024,3/4/2024,3/4/2024,1135.31,1135.31,12,1
7246,17,5/28/2024,6/16/2024,6/16/2024,1925.95,1925.95,3,1
7252,16,5/1/2024,5/16/2024,5/16/2024,659.69,1319.38,4,2
7254,24,4/15/2024,5/4/2024,5/4/2024,125.66625,1005.33,2,8
7256,4,2/12/2024,2/27/2024,2/27/2024,323.1033333,1938.62,9,6
7257,7,6/14/2024,7/2/2024,7/2/2024,252.3557143,1766.49,10,7
7258,25,2/25/2024,3/15/2024,3/15/2024,1345.44,1345.44,10,1
7259,27,6/30/2024,7/20/2024,7/20/2024,294.214,1471.07,1,5
7261,22,4/28/2024,5/15/2024,5/15/2024,328.4525,1313.81,6,4
7270,24,6/20/2024,7/6/2024,7/6/2024,273.735,547.47,11,2
7275,25,3/23/2024,4/8/2024,4/8/2024,1442.89,1442.89,9,1
7281,24,5/5/2024,5/22/2024,5/22/2024,1221.69,1221.69,1,1
7282,1,4/24/2024,5/11/2024,5/11/2024,1005.34,1005.34,6,1
7283,26,4/6/2024,4/21/2024,4/21/2024,750.82,750.82,6,1
7290,25,6/16/2024,7/4/2024,7/4/2024,46.05,368.4,4,8
7291,22,3/18/2024,4/7/2024,4/7/2024,1295.73,1295.73,1,1
7298,9,2/29/2024,3/19/2024,3/19/2024,16.18714286,113.31,5,7
7304,2,4/15/2024,5/1/2024,5/1/2024,325.6333333,1953.8,5,6
7305,7,3/14/2024,4/3/2024,4/3/2024,450.1,450.1,8,1
7311,19,4/22/2024,5/9/2024,5/9/2024,327.86,655.72,9,2
7312,4,3/26/2024,4/14/2024,4/14/2024,155.275,1242.2,7,8
7319,24,4/18/2024,5/5/2024,5/5/2024,112.27,112.27,7,1
7321,23,5/17/2024,6/1/2024,6/1/2024,265.915,531.83,8,2
7325,24,6/6/2024,6/21/2024,6/21/2024,200.2333333,600.7,11,3
7335,17,6/8/2024,6/25/2024,6/25/2024,384.1,1152.3,3,3
7336,19,1/1/2024,1/16/2024,1/16/2024,485.57,485.57,10,1
7348,26,1/13/2024,1/31/2024,1/31/2024,1782.82,1782.82,11,1
7351,18,6/18/2024,7/7/2024,7/7/2024,1891.47,1891.47,7,1
7354,29,5/27/2024,6/11/2024,6/11/2024,1007.72,1007.72,12,1
7356,8,5/28/2024,6/15/2024,6/15/2024,45.88,367.04,2,8
7357,20,1/2/2024,1/19/2024,1/19/2024,174.6628571,1222.64,5,7
7360,4,5/31/2024,6/17/2024,6/17/2024,926.48,1852.96,4,2
7362,6,6/29/2024,7/16/2024,7/16/2024,453.7275,1814.91,1,4
7370,3,5/17/2024,6/4/2024,6/4/2024,540.6266667,1621.88,2,3
7372,29,5/13/2024,5/29/2024,5/29/2024,1956.32,1956.32,11,1
7373,30,3/23/2024,4/7/2024,4/7/2024,197.8814286,1385.17,5,7
7374,8,6/6/2024,6/25/2024,6/25/2024,1952.73,1952.73,2,1
7376,30,6/14/2024,7/3/2024,7/3/2024,169.42375,1355.39,5,8
7377,6,1/5/2024,1/21/2024,1/21/2024,459.92,459.92,7,1
7378,19,3/3/2024,3/19/2024,3/19/2024,1114.49,1114.49,3,1
7380,1,6/28/2024,7/17/2024,7/17/2024,447.0175,1788.07,7,4
7384,21,6/20/2024,7/10/2024,7/10/2024,1117.17,1117.17,6,1
7400,17,6/6/2024,6/21/2024,6/21/2024,1637.79,1637.79,7,1
7408,12,3/30/2024,4/19/2024,4/19/2024,167.13,167.13,3,1
7410,22,6/6/2024,6/23/2024,6/23/2024,397.0333333,1191.1,1,3
7411,13,6/17/2024,7/4/2024,7/4/2024,1097.91,1097.91,9,1
7413,4,6/22/2024,7/11/2024,7/11/2024,305.026,1525.13,3,5
7414,1,3/11/2024,3/30/2024,3/30/2024,280.1833333,1681.1,6,6
7418,19,5/15/2024,5/31/2024,5/31/2024,1197.79,1197.79,10,1
7424,27,5/21/2024,6/5/2024,6/5/2024,91.614,458.07,12,5
7430,19,4/20/2024,5/9/2024,5/9/2024,77.82142857,544.75,4,7
7434,4,4/14/2024,5/2/2024,5/2/2024,1479.49,1479.49,6,1
7435,10,3/27/2024,4/15/2024,4/15/2024,12.635,101.08,11,8
7436,25,1/16/2024,2/5/2024,2/5/2024,80.965,485.79,10,6
7442,20,4/24/2024,5/10/2024,5/10/2024,278.13,278.13,8,1
7443,14,4/3/2024,4/19/2024,4/19/2024,71.82,287.28,1,4
7445,22,1/3/2024,1/20/2024,1/20/2024,726.86,726.86,6,1
7447,14,4/16/2024,5/4/2024,5/4/2024,1821.14,1821.14,5,1
7449,7,2/14/2024,3/5/2024,3/5/2024,398.034,1990.17,1,5
7453,29,2/11/2024,2/26/2024,2/26/2024,38.04857143,266.34,3,7
7454,21,5/22/2024,6/9/2024,6/9/2024,837.99,837.99,10,1
7455,26,1/9/2024,1/28/2024,1/28/2024,260.074,1300.37,7,5
7456,22,6/12/2024,6/29/2024,6/29/2024,153.8033333,461.41,7,3
7457,22,6/12/2024,7/1/2024,7/1/2024,1202.69,1202.69,9,1
7458,12,6/24/2024,7/9/2024,7/9/2024,252.29,1261.45,10,5
7464,29,3/21/2024,4/7/2024,4/7/2024,63.95,191.85,11,3
7465,18,3/23/2024,4/8/2024,4/8/2024,57.66,115.32,9,2
7466,28,6/23/2024,7/10/2024,7/10/2024,408.2233333,1224.67,12,3
7467,14,4/1/2024,4/18/2024,4/18/2024,1203.39,1203.39,1,1
7468,4,5/21/2024,6/7/2024,6/7/2024,926.49,926.49,3,1
7485,12,6/21/2024,7/8/2024,7/8/2024,233.36,1166.8,8,5
7489,4,2/26/2024,3/15/2024,3/15/2024,672.71,1345.42,7,2
7495,16,6/14/2024,7/2/2024,7/2/2024,1298.35,1298.35,9,1
7501,18,6/30/2024,7/15/2024,7/15/2024,307.2775,1229.11,8,4
7504,30,1/29/2024,2/17/2024,2/17/2024,1561.69,1561.69,11,1
7508,30,1/16/2024,2/2/2024,2/2/2024,893.11,1786.22,5,2
7509,18,1/19/2024,2/8/2024,2/8/2024,1131.05,1131.05,6,1
7511,20,3/24/2024,4/10/2024,4/10/2024,1010.06,1010.06,6,1
7515,6,5/17/2024,6/6/2024,6/6/2024,1204.95,1204.95,8,1
7516,3,5/27/2024,6/11/2024,6/11/2024,43.452,217.26,7,5
7519,9,1/14/2024,1/30/2024,1/30/2024,194.45125,1555.61,12,8
7520,25,6/28/2024,7/15/2024,7/15/2024,447.6275,1790.51,9,4
7523,22,2/20/2024,3/8/2024,3/8/2024,307.85,307.85,7,1
7528,27,6/1/2024,6/20/2024,6/20/2024,197.01,394.02,1,2
7530,15,1/27/2024,2/11/2024,2/11/2024,1841.75,1841.75,12,1
7532,4,6/28/2024,7/16/2024,7/16/2024,1191.33,1191.33,10,1
7534,16,4/14/2024,5/2/2024,5/2/2024,678.02,678.02,3,1
7537,8,3/7/2024,3/25/2024,3/25/2024,163.1525,652.61,7,4
7548,20,4/6/2024,4/23/2024,4/23/2024,84.53125,676.25,2,8
7549,21,4/24/2024,5/13/2024,5/13/2024,208.055,832.22,10,4
7550,28,5/31/2024,6/16/2024,6/16/2024,214.53,214.53,8,1
7554,12,3/1/2024,3/21/2024,3/21/2024,196.964,984.82,4,5
7560,29,6/10/2024,6/26/2024,6/26/2024,300.386,1501.93,6,5
7568,30,3/21/2024,4/10/2024,4/10/2024,482.44,482.44,4,1
7570,25,5/10/2024,5/29/2024,5/29/2024,398.8433333,1196.53,12,3
7572,3,5/29/2024,6/15/2024,6/15/2024,1394.42,1394.42,4,1
7573,17,6/30/2024,7/16/2024,7/16/2024,1592.4,1592.4,2,1
7574,12,5/7/2024,5/22/2024,5/22/2024,83.27166667,499.63,7,6
7576,8,2/2/2024,2/17/2024,2/17/2024,283.9,1419.5,5,5
7583,29,4/10/2024,4/30/2024,4/30/2024,392.12,1568.48,1,4
7584,16,4/23/2024,5/10/2024,5/10/2024,275.4516667,1652.71,10,6
7585,20,3/16/2024,3/31/2024,3/31/2024,257.71,1288.55,5,5
7587,26,2/9/2024,2/25/2024,2/25/2024,330.3875,1321.55,6,4
7597,8,4/26/2024,5/16/2024,5/16/2024,847.56,847.56,10,1
7600,4,5/11/2024,5/28/2024,5/28/2024,287.7366667,863.21,12,3
7607,16,6/8/2024,6/23/2024,6/23/2024,782.23,1564.46,8,2
7613,25,5/2/2024,5/19/2024,5/19/2024,626.86,626.86,7,1
7619,17,3/11/2024,3/28/2024,3/28/2024,676.8,676.8,1,1
7623,14,3/22/2024,4/6/2024,4/6/2024,254.26,254.26,4,1
7628,4,3/7/2024,3/25/2024,3/25/2024,236.29,236.29,2,1
7629,19,5/11/2024,5/27/2024,5/27/2024,1396.85,1396.85,4,1
7631,22,2/8/2024,2/25/2024,2/25/2024,169.186,845.93,4,5
7632,13,3/15/2024,4/1/2024,4/1/2024,885.16,885.16,1,1
7643,20,2/3/2024,2/19/2024,2/19/2024,397.234,1986.17,4,5
7644,23,2/17/2024,3/4/2024,3/4/2024,233.01,233.01,6,1
7646,9,5/27/2024,6/16/2024,6/16/2024,66.745,400.47,7,6
7648,18,6/16/2024,7/1/2024,7/1/2024,538.075,1076.15,12,2
7649,24,4/30/2024,5/15/2024,5/15/2024,141.16,988.12,9,7
7650,12,2/15/2024,3/4/2024,3/4/2024,1583.1,1583.1,4,1
7654,21,6/30/2024,7/19/2024,7/19/2024,64.32833333,385.97,1,6
7667,7,5/17/2024,6/1/2024,6/1/2024,666.525,1333.05,2,2
7670,3,6/9/2024,6/25/2024,6/25/2024,463.45,463.45,5,1
7672,19,3/24/2024,4/13/2024,4/13/2024,250.8828571,1756.18,10,7
7673,23,5/29/2024,6/17/2024,6/17/2024,352.25,1056.75,11,3
7676,17,6/12/2024,6/27/2024,6/27/2024,1597.12,1597.12,6,1
7677,28,6/30/2024,7/18/2024,7/18/2024,535.585,1071.17,12,2
7682,21,5/9/2024,5/24/2024,5/24/2024,1523.71,1523.71,9,1
7683,7,3/26/2024,4/10/2024,4/10/2024,185.915,743.66,6,4
7691,22,5/5/2024,5/22/2024,5/22/2024,1278.46,1278.46,5,1
7692,30,3/15/2024,4/3/2024,4/3/2024,1576.41,1576.41,4,1
7704,24,3/28/2024,4/16/2024,4/16/2024,1760.33,1760.33,2,1
7709,1,1/25/2024,2/10/2024,2/10/2024,215.32,215.32,6,1
7711,9,4/4/2024,4/19/2024,4/19/2024,51.895,207.58,12,4
7713,26,5/10/2024,5/26/2024,5/26/2024,1597.79,1597.79,7,1
7715,13,1/11/2024,1/31/2024,1/31/2024,1376.56,1376.56,3,1
7718,14,6/10/2024,6/27/2024,6/27/2024,1797.08,1797.08,6,1
7719,16,1/28/2024,2/14/2024,2/14/2024,732.12,732.12,6,1
7720,27,4/30/2024,5/18/2024,5/18/2024,461.7833333,1385.35,2,3
7721,18,3/12/2024,3/28/2024,3/28/2024,1110.92,1110.92,11,1
7724,12,6/28/2024,7/13/2024,7/13/2024,1576.69,1576.69,9,1
7730,27,5/15/2024,6/2/2024,6/2/2024,1153.11,1153.11,10,1
7731,17,5/14/2024,5/31/2024,5/31/2024,531.32,1593.96,1,3
7734,3,2/13/2024,2/28/2024,2/28/2024,1189.61,1189.61,8,1
7745,8,1/26/2024,2/14/2024,2/14/2024,346.09,346.09,1,1
7753,30,6/22/2024,7/12/2024,7/12/2024,178.6657143,1250.66,10,7
7755,11,3/8/2024,3/25/2024,3/25/2024,883.42,883.42,2,1
7760,5,5/19/2024,6/6/2024,6/6/2024,96.4625,771.7,3,8
7762,15,4/10/2024,4/25/2024,4/25/2024,47.3025,189.21,9,4
7767,12,3/11/2024,3/26/2024,3/26/2024,1436.88,1436.88,3,1
7775,27,4/14/2024,5/1/2024,5/1/2024,906.625,1813.25,5,2
7776,13,6/14/2024,7/3/2024,7/3/2024,442.24,1768.96,7,4
7778,1,6/3/2024,6/18/2024,6/18/2024,880.9,1761.8,3,2
7784,4,3/17/2024,4/5/2024,4/5/2024,346.88,1734.4,3,5
7788,17,5/14/2024,5/30/2024,5/30/2024,321.1375,1284.55,2,4
7791,18,2/23/2024,3/11/2024,3/11/2024,255.44,255.44,8,1
7794,24,6/17/2024,7/7/2024,7/7/2024,352.75,1058.25,8,3
7797,13,4/27/2024,5/17/2024,5/17/2024,953.07,953.07,4,1
7801,6,6/14/2024,6/30/2024,6/30/2024,1963.06,1963.06,12,1
7806,27,6/20/2024,7/8/2024,7/8/2024,249.4566667,1496.74,9,6
7808,7,4/28/2024,5/16/2024,5/16/2024,727.19,727.19,11,1
7814,12,2/9/2024,2/27/2024,2/27/2024,589.06,589.06,6,1
7818,9,4/14/2024,4/30/2024,4/30/2024,547.03,547.03,9,1
7819,28,6/9/2024,6/25/2024,6/25/2024,438.9,438.9,4,1
7820,28,3/23/2024,4/8/2024,4/8/2024,14.85714286,104,4,7
7824,25,5/10/2024,5/27/2024,5/27/2024,1409.31,1409.31,11,1
7825,1,6/30/2024,7/19/2024,7/19/2024,241.9066667,1451.44,8,6
7828,28,6/21/2024,7/10/2024,7/10/2024,749.95,749.95,5,1
7831,12,5/12/2024,5/31/2024,5/31/2024,108.288,541.44,6,5
7833,28,6/19/2024,7/4/2024,7/4/2024,851.94,851.94,10,1
7837,26,4/11/2024,4/26/2024,4/26/2024,176.0833333,1056.5,4,6
7843,10,4/15/2024,5/1/2024,5/1/2024,264.0333333,1584.2,12,6
7851,25,5/27/2024,6/14/2024,6/14/2024,433.1633333,1299.49,11,3
7852,24,3/6/2024,3/26/2024,3/26/2024,936.41,936.41,9,1
7856,8,3/18/2024,4/6/2024,4/6/2024,1007.16,1007.16,5,1
7857,23,4/25/2024,5/12/2024,5/12/2024,256.32,1281.6,1,5
7859,24,1/9/2024,1/28/2024,1/28/2024,1507.97,1507.97,5,1
7863,3,3/2/2024,3/21/2024,3/21/2024,235.432,1177.16,5,5
7867,22,6/20/2024,7/9/2024,7/9/2024,141.93,141.93,7,1
7869,28,1/23/2024,2/9/2024,2/9/2024,1973.12,1973.12,12,1
7874,22,6/10/2024,6/27/2024,6/27/2024,78.72714286,551.09,3,7
7880,15,2/19/2024,3/8/2024,3/8/2024,499.27,499.27,11,1
7886,12,3/27/2024,4/11/2024,4/11/2024,734.92,734.92,2,1
7892,7,5/31/2024,6/19/2024,6/19/2024,394.32,394.32,5,1
7895,11,4/26/2024,5/14/2024,5/14/2024,212.8628571,1490.04,12,7
7898,17,6/29/2024,7/16/2024,7/16/2024,1658.85,1658.85,1,1
7902,22,5/1/2024,5/16/2024,5/16/2024,31.944,159.72,7,5
7906,26,1/3/2024,1/23/2024,1/23/2024,396.31,396.31,11,1
7907,29,1/17/2024,2/2/2024,2/2/2024,537.35,537.35,8,1
7910,21,5/11/2024,5/29/2024,5/29/2024,511.88,511.88,5,1
7911,9,5/9/2024,5/28/2024,5/28/2024,414.5825,1658.33,2,4
7912,8,4/19/2024,5/5/2024,5/5/2024,365.06,365.06,4,1
7914,12,3/28/2024,4/17/2024,4/17/2024,1967.16,1967.16,1,1
7915,27,4/19/2024,5/6/2024,5/6/2024,188.298,941.49,5,5
7923,11,6/3/2024,6/21/2024,6/21/2024,299.305,1197.22,4,4
7929,3,3/7/2024,3/27/2024,3/27/2024,1737.27,1737.27,7,1
7932,12,1/16/2024,2/2/2024,2/2/2024,628.7,628.7,5,1
7942,15,5/24/2024,6/12/2024,6/12/2024,326.5183333,1959.11,2,6
7945,27,1/18/2024,2/3/2024,2/3/2024,245.768,1228.84,12,5
7946,12,4/27/2024,5/15/2024,5/15/2024,58.546,292.73,4,5
7947,30,3/11/2024,3/27/2024,3/27/2024,1003.63,1003.63,8,1
7949,7,5/14/2024,5/29/2024,5/29/2024,376.145,752.29,9,2
7950,6,2/16/2024,3/2/2024,3/2/2024,984.825,1969.65,11,2
7955,30,2/25/2024,3/12/2024,3/12/2024,491.785,983.57,10,2
7956,29,4/15/2024,5/5/2024,5/5/2024,1728.3,1728.3,12,1
7963,11,6/1/2024,6/16/2024,6/16/2024,969.38,969.38,10,1
7967,5,4/11/2024,4/28/2024,4/28/2024,755.34,755.34,6,1
7968,11,5/18/2024,6/6/2024,6/6/2024,1188,1188,7,1
7969,2,6/30/2024,7/17/2024,7/17/2024,366.47,1832.35,4,5
7970,10,6/28/2024,7/14/2024,7/14/2024,75.235,300.94,11,4
7971,1,4/3/2024,4/18/2024,4/18/2024,511.6633333,1534.99,12,3
7976,12,3/7/2024,3/22/2024,3/22/2024,1933.01,1933.01,10,1
7982,6,4/26/2024,5/16/2024,5/16/2024,572.42,572.42,1,1
7983,28,4/18/2024,5/7/2024,5/7/2024,1863.52,1863.52,6,1
7985,16,6/15/2024,7/5/2024,7/5/2024,186.8871429,1308.21,8,7
7987,19,1/28/2024,2/17/2024,2/17/2024,61.11666667,183.35,8,3
7989,20,5/19/2024,6/8/2024,6/8/2024,978.49,978.49,11,1
7991,1,1/23/2024,2/10/2024,2/10/2024,162.9983333,977.99,3,6
7995,16,6/22/2024,7/10/2024,7/10/2024,777.19,777.19,5,1
8003,25,6/13/2024,7/2/2024,7/2/2024,178.75,536.25,1,3
8012,7,4/4/2024,4/21/2024,4/21/2024,283.81,1986.67,11,7
8013,25,3/5/2024,3/21/2024,3/21/2024,307.7,307.7,12,1
8016,3,5/9/2024,5/25/2024,5/25/2024,719.12,719.12,11,1
8021,14,6/1/2024,6/16/2024,6/16/2024,1686.81,1686.81,10,1
8023,14,2/12/2024,2/28/2024,2/28/2024,1709.72,1709.72,2,1
8031,27,6/26/2024,7/13/2024,7/13/2024,313.21,1252.84,9,4
8035,26,4/17/2024,5/7/2024,5/7/2024,984.91,984.91,7,1
8045,24,3/16/2024,4/5/2024,4/5/2024,131.744,658.72,3,5
8050,22,2/28/2024,3/16/2024,3/16/2024,114.255,457.02,10,4
8063,18,1/16/2024,2/3/2024,2/3/2024,1072.71,1072.71,12,1
8064,20,5/6/2024,5/25/2024,5/25/2024,215.1866667,645.56,1,3
8065,13,3/16/2024,4/1/2024,4/1/2024,175.5425,1404.34,1,8
8068,25,6/27/2024,7/17/2024,7/17/2024,1710.21,1710.21,5,1
8071,30,4/23/2024,5/13/2024,5/13/2024,1623.7,1623.7,8,1
8073,16,1/9/2024,1/27/2024,1/27/2024,163.19375,1305.55,12,8
8074,10,3/10/2024,3/26/2024,3/26/2024,1724.47,1724.47,7,1
8077,1,1/28/2024,2/17/2024,2/17/2024,281.1,281.1,11,1
8089,27,5/12/2024,5/28/2024,5/28/2024,303.582,1517.91,8,5
8090,27,5/10/2024,5/25/2024,5/25/2024,295.215,1180.86,12,4
8091,19,4/30/2024,5/20/2024,5/20/2024,698.92,698.92,4,1
8094,24,6/15/2024,6/30/2024,6/30/2024,385.02,385.02,6,1
8096,27,4/28/2024,5/18/2024,5/18/2024,1512.34,1512.34,8,1
8103,7,5/31/2024,6/15/2024,6/15/2024,31.34,188.04,12,6
8107,3,4/13/2024,4/29/2024,4/29/2024,660.97,660.97,2,1
8108,20,5/11/2024,5/30/2024,5/30/2024,229.0616667,1374.37,12,6
8124,17,1/6/2024,1/26/2024,1/26/2024,539.2133333,1617.64,1,3
8127,29,4/5/2024,4/24/2024,4/24/2024,214.47,214.47,7,1
8131,28,4/14/2024,5/4/2024,5/4/2024,279.315,1117.26,4,4
8134,5,6/21/2024,7/8/2024,7/8/2024,177.14,177.14,3,1
8136,20,4/18/2024,5/6/2024,5/6/2024,277.845,1111.38,12,4
8160,21,7/5/2024,7/23/2024,7/23/2024,960.41,960.41,6,1
8161,20,11/27/2024,12/14/2024,12/14/2024,660.52,660.52,4,1
8167,16,12/30/2024,1/18/2025,1/18/2025,388.116,1940.58,12,5
8171,10,11/8/2024,11/27/2024,11/27/2024,1947.58,1947.58,1,1
8173,12,11/2/2024,11/21/2024,11/21/2024,52.5975,420.78,4,8
8181,16,12/1/2024,12/16/2024,12/16/2024,239.18,956.72,3,4
8182,28,8/8/2024,8/28/2024,8/28/2024,1810.01,1810.01,12,1
8188,21,7/28/2024,8/14/2024,8/14/2024,539.72,539.72,5,1
8192,20,9/15/2024,9/30/2024,9/30/2024,1305.85,1305.85,9,1
8195,14,9/11/2024,9/26/2024,9/26/2024,235.51,235.51,2,1
8203,12,12/27/2024,1/16/2025,1/16/2025,125.7133333,377.14,9,3
8204,2,10/21/2024,11/10/2024,11/10/2024,502.46,502.46,6,1
8206,5,10/21/2024,11/9/2024,11/9/2024,1065.94,1065.94,12,1
8208,13,12/2/2024,12/21/2024,12/21/2024,1717.29,1717.29,2,1
8212,16,11/11/2024,11/27/2024,11/27/2024,52.122,260.61,2,5
8214,15,10/20/2024,11/5/2024,11/5/2024,753.6,753.6,8,1
8216,5,9/26/2024,10/11/2024,10/11/2024,767.68,767.68,2,1
8219,6,10/20/2024,11/9/2024,11/9/2024,876.64,876.64,7,1
8222,18,7/15/2024,7/31/2024,7/31/2024,473.83,1895.32,1,4
8223,11,12/31/2024,1/18/2025,1/18/2025,1851.57,1851.57,8,1
8226,2,8/27/2024,9/15/2024,9/15/2024,418.64,418.64,11,1
8232,26,12/5/2024,12/24/2024,12/24/2024,186.1175,744.47,2,4
8242,8,7/23/2024,8/12/2024,8/12/2024,96.925,193.85,1,2
8244,30,9/10/2024,9/25/2024,9/25/2024,1812.77,1812.77,1,1
8250,21,12/19/2024,1/7/2025,1/7/2025,1782.73,1782.73,12,1
8254,9,12/12/2024,12/30/2024,12/30/2024,212.57,212.57,1,1
8256,19,12/18/2024,1/3/2025,1/3/2025,377.72,1888.6,8,5
8257,8,7/5/2024,7/23/2024,7/23/2024,821.14,821.14,8,1
8262,12,12/30/2024,1/14/2025,1/14/2025,269.4328571,1886.03,11,7
8265,23,12/30/2024,1/17/2025,1/17/2025,399,399,8,1
8266,5,12/26/2024,1/11/2025,1/11/2025,1136.11,1136.11,9,1
8278,9,7/17/2024,8/3/2024,8/3/2024,1305.2,1305.2,11,1
8281,10,8/11/2024,8/31/2024,8/31/2024,58.5125,234.05,11,4
8287,9,11/14/2024,11/29/2024,11/29/2024,886.99,1773.98,4,2
8294,6,8/4/2024,8/20/2024,8/20/2024,1348.47,1348.47,5,1
8303,20,9/26/2024,10/14/2024,10/14/2024,114.2883333,685.73,1,6
8305,9,11/27/2024,12/17/2024,12/17/2024,1152.31,1152.31,7,1
8316,12,9/3/2024,9/20/2024,9/20/2024,551.545,1103.09,1,2
8318,8,10/30/2024,11/18/2024,11/18/2024,332.0166667,1992.1,8,6
8325,21,11/3/2024,11/20/2024,11/20/2024,969.06,969.06,5,1
8336,19,8/23/2024,9/10/2024,9/10/2024,1969.09,1969.09,7,1
8339,19,11/4/2024,11/22/2024,11/22/2024,369.422,1847.11,9,5
8343,5,11/21/2024,12/6/2024,12/6/2024,287.6966667,863.09,3,3
8344,5,8/4/2024,8/23/2024,8/23/2024,295.1383333,1770.83,11,6
8345,21,10/23/2024,11/9/2024,11/9/2024,534.98,534.98,10,1
8347,16,7/23/2024,8/7/2024,8/7/2024,150.162,750.81,3,5
8350,2,7/31/2024,8/19/2024,8/19/2024,1100.93,1100.93,8,1
8364,23,7/14/2024,7/31/2024,7/31/2024,1642.72,1642.72,1,1
8370,6,12/28/2024,1/15/2025,1/15/2025,549.18,549.18,5,1
8372,17,11/20/2024,12/10/2024,12/10/2024,1773.62,1773.62,5,1
8373,19,12/8/2024,12/24/2024,12/24/2024,1823.42,1823.42,10,1
8380,16,10/1/2024,10/21/2024,10/21/2024,616.395,1232.79,10,2
8387,18,10/20/2024,11/7/2024,11/7/2024,773.16,773.16,4,1
8389,27,10/11/2024,10/27/2024,10/27/2024,1420.74,1420.74,8,1
8402,21,9/21/2024,10/11/2024,10/11/2024,311.675,1870.05,1,6
8404,19,7/10/2024,7/26/2024,7/26/2024,988.39,988.39,4,1
8415,10,10/22/2024,11/6/2024,11/6/2024,568.5566667,1705.67,5,3
8417,15,12/31/2024,1/16/2025,1/16/2025,66.72571429,467.08,6,7
8418,4,12/27/2024,1/12/2025,1/12/2025,1924.33,1924.33,8,1
8419,3,12/25/2024,1/12/2025,1/12/2025,1405.46,1405.46,9,1
8425,9,10/11/2024,10/31/2024,10/31/2024,242.47,1697.29,10,7
8427,30,7/25/2024,8/11/2024,8/11/2024,952.045,1904.09,4,2
8429,19,9/5/2024,9/22/2024,9/22/2024,288.14,288.14,7,1
8436,7,10/18/2024,11/2/2024,11/2/2024,111.3914286,779.74,7,7
8437,2,7/6/2024,7/23/2024,7/23/2024,1357.05,1357.05,4,1
8442,29,8/6/2024,8/23/2024,8/23/2024,52.83166667,316.99,3,6
8443,13,12/3/2024,12/20/2024,12/20/2024,1352.91,1352.91,11,1
8453,3,8/12/2024,9/1/2024,9/1/2024,1014.85,1014.85,8,1
8455,20,10/23/2024,11/8/2024,11/8/2024,239.042,1195.21,4,5
8456,28,9/17/2024,10/6/2024,10/6/2024,128.4014286,898.81,8,7
8457,15,8/19/2024,9/7/2024,9/7/2024,208.59625,1668.77,5,8
8472,16,8/29/2024,9/18/2024,9/18/2024,59.03,177.09,12,3
8476,5,8/20/2024,9/9/2024,9/9/2024,1009.35,1009.35,3,1
8484,16,12/10/2024,12/28/2024,12/28/2024,116.33,232.66,10,2
8488,25,11/23/2024,12/9/2024,12/9/2024,279.7885714,1958.52,3,7
8491,9,8/8/2024,8/28/2024,8/28/2024,1899.13,1899.13,6,1
8494,23,10/4/2024,10/24/2024,10/24/2024,1814.43,1814.43,4,1
8496,11,9/8/2024,9/28/2024,9/28/2024,1845.78,1845.78,4,1
8501,28,7/5/2024,7/20/2024,7/20/2024,305.2733333,1831.64,7,6
8503,6,11/20/2024,12/9/2024,12/9/2024,90.33571429,632.35,9,7
8504,5,9/28/2024,10/15/2024,10/15/2024,1057.69,1057.69,4,1
8509,2,10/24/2024,11/11/2024,11/11/2024,211.1225,844.49,4,4
8518,17,12/13/2024,12/31/2024,12/31/2024,1113.64,1113.64,7,1
8524,30,11/17/2024,12/3/2024,12/3/2024,567.59,567.59,8,1
8528,11,10/7/2024,10/27/2024,10/27/2024,249.0766667,747.23,2,3
8531,13,10/15/2024,11/4/2024,11/4/2024,1449.4,1449.4,11,1
8532,20,7/17/2024,8/2/2024,8/2/2024,235.615,471.23,10,2
8536,16,8/13/2024,8/30/2024,8/30/2024,241.54,241.54,12,1
8539,30,8/7/2024,8/25/2024,8/25/2024,127.5466667,382.64,4,3
8549,18,12/28/2024,1/12/2025,1/12/2025,895.1,895.1,8,1
8559,10,12/16/2024,1/5/2025,1/5/2025,266.6642857,1866.65,10,7
