booking_id,destination_id,booking_date,travel_start_date,travel_end_date,price_per_person,total_price,duration_hrs,number_of_participants
6918,5,5/21/2024,6/23/2024,6/23/2024,25.42625,203.41,1,8
6919,28,3/3/2024,4/10/2024,4/12/2024,98.356,491.78,49,5
6921,12,3/30/2024,5/8/2024,5/10/2024,269.24,269.24,54,1
6925,19,4/10/2024,6/4/2024,6/4/2024,1208.06,1208.06,23,1
6927,19,2/7/2024,3/16/2024,3/16/2024,267.3442857,1871.41,9,7
6930,10,5/13/2024,7/5/2024,7/7/2024,255.27,255.27,65,1
6932,28,4/26/2024,5/28/2024,5/30/2024,206.70625,1653.65,62,8
6936,18,4/19/2024,6/12/2024,6/14/2024,113.125,226.25,65,2
6942,6,3/22/2024,5/20/2024,5/21/2024,612.32,1836.96,39,3
6949,21,5/3/2024,6/28/2024,6/30/2024,431.885,863.77,60,2
6954,12,6/18/2024,8/1/2024,8/3/2024,292.908,1464.54,52,5
6957,8,4/1/2024,5/22/2024,5/23/2024,302.32,302.32,41,1
6965,18,6/6/2024,7/10/2024,7/12/2024,90.00714286,630.05,63,7
6974,3,3/3/2024,4/7/2024,4/9/2024,453.32,453.32,52,1
6975,19,3/17/2024,5/10/2024,5/11/2024,370.998,1854.99,31,5
6980,23,6/18/2024,7/28/2024,7/29/2024,244.18,1709.26,30,7
6984,9,1/29/2024,3/3/2024,3/3/2024,1307.4,1307.4,14,1
6986,13,4/16/2024,6/9/2024,6/10/2024,432.99,1731.96,29,4
6992,22,6/8/2024,8/5/2024,8/6/2024,479.76,479.76,35,1
6993,19,3/2/2024,4/25/2024,4/25/2024,678.94,678.94,14,1
6996,1,3/3/2024,4/3/2024,4/5/2024,1804.77,1804.77,51,1
6999,6,5/28/2024,7/6/2024,7/6/2024,755.59,755.59,15,1
7008,5,4/26/2024,6/11/2024,6/12/2024,192.3833333,577.15,32,3
7011,6,1/25/2024,3/17/2024,3/19/2024,923.44,923.44,48,1
7015,14,1/2/2024,2/14/2024,2/14/2024,1546.06,1546.06,18,1
7022,12,4/9/2024,5/29/2024,5/30/2024,61.85142857,432.96,35,7
7024,6,6/1/2024,7/14/2024,7/14/2024,201.92,403.84,16,2
7028,30,2/20/2024,3/26/2024,3/28/2024,83.178,415.89,54,5
7035,15,3/4/2024,4/21/2024,4/22/2024,629.37,629.37,38,1
7037,11,6/11/2024,7/12/2024,7/13/2024,142.49875,1139.99,34,8
7044,3,2/3/2024,3/26/2024,3/27/2024,1237.52,1237.52,41,1
7051,1,5/6/2024,6/18/2024,6/19/2024,36.77333333,110.32,47,3
7058,21,5/12/2024,7/9/2024,7/10/2024,686.355,1372.71,28,2
7064,6,2/29/2024,4/9/2024,4/11/2024,366.905,733.81,61,2
7080,25,6/3/2024,7/25/2024,7/25/2024,1277.59,1277.59,7,1
7082,17,6/7/2024,7/19/2024,7/20/2024,319.99,1599.95,46,5
7083,3,1/8/2024,2/22/2024,2/22/2024,542.485,1084.97,10,2
7084,25,1/11/2024,2/25/2024,2/26/2024,1473,1473,31,1
7085,11,6/9/2024,7/20/2024,7/21/2024,848.315,1696.63,32,2
7088,30,6/29/2024,8/15/2024,8/16/2024,317.62,317.62,26,1
7090,21,1/23/2024,3/23/2024,3/25/2024,1607.03,1607.03,71,1
7092,29,2/21/2024,4/3/2024,4/4/2024,1577.83,1577.83,45,1
7097,10,4/30/2024,6/27/2024,6/28/2024,315.57,315.57,37,1
7103,25,1/22/2024,3/14/2024,3/14/2024,259.85,259.85,14,1
7110,8,4/8/2024,5/13/2024,5/13/2024,639.2566667,1917.77,7,3
7123,10,4/29/2024,6/4/2024,6/5/2024,372.106,1860.53,27,5
7126,28,3/6/2024,4/15/2024,4/15/2024,297.27,297.27,1,1
7133,10,6/30/2024,8/15/2024,8/17/2024,216.048,1080.24,62,5
7141,14,6/16/2024,8/11/2024,8/13/2024,1339.51,1339.51,63,1
7143,5,3/22/2024,5/17/2024,5/18/2024,867.75,867.75,47,1
7148,10,3/25/2024,5/11/2024,5/12/2024,225.4557143,1578.19,44,7
7150,10,6/16/2024,8/8/2024,8/10/2024,989.44,989.44,69,1
7151,28,1/21/2024,2/26/2024,2/28/2024,214.2133333,1285.28,54,6
7157,18,3/26/2024,4/30/2024,4/30/2024,213.494,1067.47,15,5
7158,6,3/2/2024,5/1/2024,5/2/2024,135.78,678.9,36,5
7160,13,5/25/2024,7/4/2024,7/6/2024,747.68,1495.36,69,2
7161,26,2/20/2024,4/3/2024,4/3/2024,141.892,709.46,4,5
7162,6,2/15/2024,4/2/2024,4/3/2024,472.88,472.88,41,1
7168,9,6/19/2024,8/4/2024,8/4/2024,233.595,467.19,23,2
7171,11,6/23/2024,8/6/2024,8/8/2024,169.63,508.89,57,3
7172,18,4/12/2024,5/31/2024,6/2/2024,320.11,320.11,65,1
7177,7,3/5/2024,4/7/2024,4/7/2024,1132.5,1132.5,20,1
7178,6,2/8/2024,3/16/2024,3/18/2024,835.71,1671.42,61,2
7179,18,5/27/2024,6/26/2024,6/26/2024,301.84,1811.04,4,6
7183,17,2/25/2024,4/12/2024,4/13/2024,243.71,1949.68,32,8
7187,8,5/22/2024,6/25/2024,6/27/2024,1917.22,1917.22,69,1
7193,22,4/30/2024,6/13/2024,6/14/2024,67.705,406.23,26,6
7201,17,5/30/2024,7/8/2024,7/10/2024,738.32,738.32,64,1
7202,14,5/11/2024,7/5/2024,7/7/2024,1204.26,1204.26,49,1
7204,25,5/7/2024,6/8/2024,6/8/2024,1738.18,1738.18,10,1
7208,3,5/7/2024,6/10/2024,6/10/2024,194.1916667,1165.15,6,6
7209,3,2/2/2024,3/5/2024,3/7/2024,58.49857143,409.49,58,7
7211,28,3/18/2024,4/30/2024,5/1/2024,256.1271429,1792.89,46,7
7231,8,6/25/2024,8/24/2024,8/24/2024,169.78,169.78,17,1
7245,10,6/17/2024,8/10/2024,8/11/2024,795.75,795.75,25,1
7249,21,5/15/2024,7/13/2024,7/13/2024,1158,1158,1,1
7251,6,6/24/2024,8/19/2024,8/20/2024,406.4525,1625.81,28,4
7253,3,4/3/2024,5/24/2024,5/25/2024,113.17,792.19,46,7
7264,7,3/16/2024,5/6/2024,5/9/2024,1128.48,1128.48,72,1
7265,13,2/8/2024,3/24/2024,3/25/2024,278.16,278.16,43,1
7266,29,4/30/2024,6/29/2024,6/29/2024,74.7925,598.34,18,8
7269,25,4/16/2024,5/16/2024,5/17/2024,103.5875,414.35,43,4
7272,3,5/12/2024,6/13/2024,6/15/2024,66.72125,533.77,57,8
7277,10,4/6/2024,5/15/2024,5/15/2024,1041.15,1041.15,16,1
7285,5,5/16/2024,6/28/2024,6/28/2024,1331.1,1331.1,8,1
7293,28,1/17/2024,2/27/2024,2/28/2024,879.01,879.01,25,1
7294,24,1/7/2024,2/6/2024,2/6/2024,278.2433333,1669.46,9,6
7299,27,2/7/2024,3/17/2024,3/17/2024,318.6466667,955.94,20,3
7308,19,5/10/2024,7/5/2024,7/7/2024,652.6,652.6,64,1
7315,25,6/30/2024,8/2/2024,8/3/2024,1773.18,1773.18,28,1
7317,10,3/24/2024,4/29/2024,5/1/2024,503.8933333,1511.68,59,3
7318,10,4/10/2024,5/16/2024,5/18/2024,714.33,714.33,51,1
7323,25,4/16/2024,5/31/2024,6/2/2024,1291.17,1291.17,65,1
7326,14,4/12/2024,5/14/2024,5/14/2024,458.8925,1835.57,10,4
7330,7,2/29/2024,4/23/2024,4/25/2024,263.5666667,1581.4,51,6
7333,12,5/30/2024,7/22/2024,7/22/2024,925.45,925.45,12,1
7337,28,4/29/2024,6/26/2024,6/27/2024,75.2,526.4,29,7
7338,30,3/3/2024,4/20/2024,4/20/2024,233.44875,1867.59,22,8
7344,2,1/1/2024,2/17/2024,2/18/2024,42.65333333,127.96,35,3
7349,26,6/8/2024,7/22/2024,7/24/2024,1957.97,1957.97,59,1
7355,22,6/4/2024,7/22/2024,7/23/2024,240.1285714,1680.9,40,7
7358,19,6/25/2024,7/28/2024,7/28/2024,157.3775,629.51,5,4
7361,10,5/8/2024,7/7/2024,7/9/2024,319.286,1596.43,56,5
7367,28,6/26/2024,7/28/2024,7/29/2024,643.11,1286.22,29,2
7368,9,4/6/2024,5/25/2024,5/27/2024,1190.86,1190.86,52,1
7369,22,3/12/2024,5/4/2024,5/6/2024,333.78,333.78,57,1
7387,20,6/9/2024,7/10/2024,7/11/2024,217.18,217.18,27,1
7389,15,5/30/2024,7/15/2024,7/15/2024,1253.71,1253.71,11,1
7390,27,4/13/2024,6/11/2024,6/12/2024,202.9133333,608.74,28,3
7392,13,2/26/2024,4/26/2024,4/26/2024,1291.89,1291.89,16,1
7393,13,2/9/2024,4/1/2024,4/1/2024,1675.02,1675.02,2,1
7394,25,1/19/2024,2/26/2024,2/28/2024,312.1033333,936.31,59,3
7397,16,3/11/2024,4/22/2024,4/23/2024,965.41,965.41,46,1
7401,24,1/8/2024,2/27/2024,2/27/2024,462.21,462.21,1,1
7403,21,1/21/2024,3/17/2024,3/18/2024,1510.78,1510.78,43,1
7409,24,5/27/2024,7/5/2024,7/7/2024,99.66666667,299,58,3
7420,5,1/24/2024,3/4/2024,3/4/2024,804.48,804.48,5,1
7422,27,3/24/2024,4/30/2024,5/1/2024,689.445,1378.89,34,2
7423,13,5/29/2024,7/9/2024,7/11/2024,60.52,363.12,64,6
7426,17,3/24/2024,5/19/2024,5/20/2024,55.55857143,388.91,45,7
7428,16,5/11/2024,7/4/2024,7/5/2024,131.5066667,394.52,39,3
7431,7,3/29/2024,5/5/2024,5/5/2024,1312.98,1312.98,11,1
7433,7,5/14/2024,7/11/2024,7/11/2024,49.04666667,147.14,1,3
7439,23,5/22/2024,6/25/2024,6/25/2024,1260.35,1260.35,18,1
7440,18,6/23/2024,8/5/2024,8/5/2024,1627.5,1627.5,12,1
7444,25,1/4/2024,3/2/2024,3/4/2024,188.2,1129.2,63,6
7446,27,2/2/2024,3/30/2024,3/30/2024,311.0775,1244.31,23,4
7459,23,3/1/2024,4/29/2024,5/1/2024,860.88,860.88,66,1
7462,10,4/23/2024,6/20/2024,6/22/2024,31.73285714,222.13,51,7
7470,7,5/18/2024,7/9/2024,7/9/2024,219.33,219.33,16,1
7472,21,4/20/2024,6/16/2024,6/17/2024,1428.18,1428.18,30,1
7473,18,6/16/2024,7/18/2024,7/20/2024,1255.77,1255.77,64,1
7479,15,3/20/2024,5/17/2024,5/19/2024,46.27428571,323.92,58,7
7482,20,6/14/2024,8/6/2024,8/6/2024,695.76,695.76,8,1
7483,12,6/28/2024,8/26/2024,8/27/2024,1158.77,1158.77,42,1
7487,18,6/26/2024,8/2/2024,8/3/2024,618.07,1236.14,43,2
7490,7,2/6/2024,3/14/2024,3/14/2024,255.6142857,1789.3,1,7
7494,24,6/11/2024,8/6/2024,8/7/2024,1126.89,1126.89,34,1
7497,17,6/15/2024,8/13/2024,8/13/2024,1868.33,1868.33,20,1
7503,9,3/17/2024,5/15/2024,5/16/2024,684.14,684.14,37,1
7505,25,5/22/2024,6/25/2024,6/27/2024,198.7114286,1390.98,59,7
7507,6,2/8/2024,3/20/2024,3/20/2024,429.775,1719.1,20,4
7512,24,2/20/2024,4/16/2024,4/17/2024,696.54,696.54,24,1
7514,4,3/21/2024,5/15/2024,5/15/2024,78.86375,630.91,22,8
7517,1,6/1/2024,7/10/2024,7/11/2024,490.75,1472.25,32,3
7518,28,3/27/2024,5/14/2024,5/16/2024,1704.69,1704.69,49,1
7527,18,2/1/2024,3/18/2024,3/18/2024,1984.65,1984.65,12,1
7529,28,6/14/2024,7/30/2024,7/30/2024,211.5285714,1480.7,19,7
7533,16,6/3/2024,7/29/2024,7/29/2024,130.09,520.36,2,4
7536,8,6/29/2024,8/5/2024,8/7/2024,330.38,330.38,48,1
7538,13,6/2/2024,7/31/2024,7/31/2024,222.055,1776.44,6,8
7540,14,6/8/2024,7/8/2024,7/10/2024,1076.12,1076.12,53,1
7541,11,3/27/2024,5/24/2024,5/25/2024,94.67666667,568.06,24,6
7542,15,1/4/2024,2/13/2024,2/14/2024,1246.97,1246.97,30,1
7545,21,2/9/2024,3/26/2024,3/26/2024,1178.57,1178.57,4,1
7557,25,1/30/2024,3/8/2024,3/10/2024,61.615,123.23,51,2
7563,24,1/26/2024,3/7/2024,3/8/2024,141.35,141.35,36,1
7575,22,6/3/2024,7/10/2024,7/12/2024,575.7,1727.1,49,3
7579,7,2/9/2024,3/23/2024,3/25/2024,49.99,299.94,54,6
7581,4,1/31/2024,3/20/2024,3/21/2024,698.36,698.36,40,1
7586,26,6/12/2024,7/23/2024,7/25/2024,414.19,414.19,70,1
7589,9,1/17/2024,2/20/2024,2/22/2024,572.49,1717.47,64,3
7595,2,6/2/2024,7/28/2024,7/30/2024,593.82,593.82,62,1
7598,4,4/29/2024,6/23/2024,6/23/2024,214.315,857.26,5,4
7599,13,3/24/2024,4/27/2024,4/28/2024,312.51,625.02,47,2
7603,1,4/4/2024,5/28/2024,5/30/2024,1860.04,1860.04,56,1
7606,16,6/27/2024,8/25/2024,8/26/2024,488.7,488.7,33,1
7609,16,1/5/2024,2/20/2024,2/21/2024,112.442,562.21,25,5
7610,15,2/19/2024,4/9/2024,4/11/2024,321.4966667,1928.98,63,6
7611,25,6/28/2024,8/7/2024,8/9/2024,1719.25,1719.25,48,1
7617,30,6/24/2024,7/24/2024,7/26/2024,320.8916667,1925.35,57,6
7618,28,6/14/2024,7/19/2024,7/21/2024,468.245,936.49,52,2
7621,4,3/9/2024,5/3/2024,5/5/2024,178.04,178.04,70,1
7626,5,5/9/2024,6/24/2024,6/27/2024,1696.11,1696.11,72,1
7633,25,2/10/2024,3/17/2024,3/19/2024,474.87,949.74,56,2
7641,21,1/11/2024,2/13/2024,2/13/2024,1706.67,1706.67,23,1
7642,7,2/15/2024,3/28/2024,3/29/2024,254.1157143,1778.81,28,7
7645,14,6/8/2024,7/27/2024,7/29/2024,780.57,780.57,66,1
7651,8,4/29/2024,6/15/2024,6/16/2024,953.6,953.6,40,1
7653,19,3/6/2024,5/1/2024,5/2/2024,314.96,629.92,28,2
7658,21,5/12/2024,6/28/2024,6/29/2024,835.73,1671.46,44,2
7661,21,2/7/2024,3/14/2024,3/16/2024,1409.92,1409.92,56,1
7663,20,2/25/2024,3/27/2024,3/30/2024,223.1375,1785.1,72,8
7665,24,1/4/2024,2/25/2024,2/27/2024,1779.81,1779.81,63,1
7675,4,1/25/2024,3/4/2024,3/4/2024,384.1,1536.4,9,4
7679,26,5/9/2024,6/23/2024,6/25/2024,66.52666667,199.58,64,3
7680,4,1/10/2024,3/8/2024,3/9/2024,1374.73,1374.73,42,1
7684,1,5/13/2024,6/16/2024,6/18/2024,205.95375,1647.63,55,8
7686,26,3/1/2024,4/3/2024,4/3/2024,1680.55,1680.55,20,1
7688,15,1/24/2024,3/13/2024,3/13/2024,1023.05,1023.05,11,1
7689,1,2/4/2024,3/24/2024,3/25/2024,1039.88,1039.88,41,1
7690,29,5/9/2024,6/16/2024,6/18/2024,390.784,1953.92,51,5
7694,9,6/24/2024,8/10/2024,8/10/2024,153.85,153.85,18,1
7695,13,2/24/2024,4/4/2024,4/5/2024,1834.55,1834.55,32,1
7698,26,5/18/2024,6/22/2024,6/23/2024,106.675,426.7,39,4
7706,15,2/2/2024,3/20/2024,3/20/2024,177.0557143,1239.39,7,7
7707,17,2/10/2024,3/28/2024,3/29/2024,1061.44,1061.44,40,1
7710,20,5/5/2024,7/4/2024,7/6/2024,938.54,938.54,64,1
7714,10,6/13/2024,8/10/2024,8/11/2024,941.74,941.74,34,1
7716,12,3/9/2024,4/8/2024,4/9/2024,1537.03,1537.03,24,1
7723,13,3/6/2024,4/13/2024,4/14/2024,430.1925,1720.77,28,4
7726,5,3/27/2024,5/18/2024,5/19/2024,631.36,1262.72,33,2
7728,14,2/26/2024,4/13/2024,4/14/2024,225.2457143,1576.72,41,7
7729,2,5/14/2024,7/10/2024,7/12/2024,195.9483333,1175.69,53,6
7733,24,4/28/2024,6/22/2024,6/24/2024,908.64,1817.28,69,2
7737,15,1/12/2024,3/8/2024,3/8/2024,123.1271429,861.89,2,7
7740,13,4/21/2024,6/16/2024,6/17/2024,247.98,247.98,35,1
7741,29,6/21/2024,8/17/2024,8/17/2024,227.9875,1823.9,19,8
7744,17,1/4/2024,2/6/2024,2/7/2024,968.33,968.33,30,1
7747,19,4/28/2024,6/21/2024,6/23/2024,1672.71,1672.71,49,1
7751,16,6/11/2024,8/8/2024,8/10/2024,1015.12,1015.12,68,1
7754,24,3/15/2024,5/2/2024,5/2/2024,379.02,1516.08,10,4
7758,11,4/18/2024,6/2/2024,6/2/2024,246.96125,1975.69,10,8
7761,7,6/28/2024,8/2/2024,8/3/2024,1758.29,1758.29,24,1
7764,24,4/22/2024,6/10/2024,6/10/2024,1587.66,1587.66,3,1
7765,30,4/21/2024,6/6/2024,6/6/2024,300.138,1500.69,3,5
7771,11,6/29/2024,8/7/2024,8/10/2024,762.56,762.56,72,1
7773,30,5/18/2024,7/7/2024,7/7/2024,15.345,122.76,13,8
7777,18,1/17/2024,3/8/2024,3/8/2024,268.7625,1075.05,23,4
7789,28,5/29/2024,7/1/2024,7/2/2024,240.3175,961.27,46,4
7792,19,3/12/2024,4/25/2024,4/27/2024,329.926,1649.63,61,5
7795,10,5/16/2024,6/22/2024,6/24/2024,1973.43,1973.43,51,1
7798,2,6/7/2024,7/24/2024,7/24/2024,261.195,1567.17,11,6
7804,12,6/28/2024,8/15/2024,8/17/2024,153.94375,1231.55,65,8
7805,1,4/21/2024,5/30/2024,5/30/2024,904.44,904.44,11,1
7807,8,5/8/2024,6/21/2024,6/22/2024,68.8625,550.9,25,8
7813,11,5/31/2024,7/13/2024,7/15/2024,1089.3,1089.3,48,1
7826,17,1/7/2024,3/4/2024,3/4/2024,1165.26,1165.26,15,1
7829,12,4/4/2024,6/1/2024,6/3/2024,894.86,894.86,59,1
7830,28,5/18/2024,6/22/2024,6/22/2024,668.67,668.67,14,1
7832,2,2/29/2024,4/3/2024,4/5/2024,285.6828571,1999.78,56,7
7834,15,1/16/2024,2/16/2024,2/17/2024,636.77,1910.31,33,3
7844,20,1/30/2024,3/4/2024,3/7/2024,114.034,570.17,72,5
7848,22,1/21/2024,3/20/2024,3/21/2024,903.36,903.36,25,1
7860,28,6/15/2024,7/31/2024,7/31/2024,935.035,1870.07,14,2
7870,9,4/16/2024,5/25/2024,5/27/2024,694.35,694.35,55,1
7871,20,2/4/2024,4/1/2024,4/3/2024,280.9157143,1966.41,69,7
7872,7,1/18/2024,3/3/2024,3/3/2024,1874.01,1874.01,21,1
7876,16,6/30/2024,8/29/2024,8/31/2024,1261.39,1261.39,58,1
7878,8,5/9/2024,6/16/2024,6/16/2024,69.18333333,415.1,17,6
7885,8,2/23/2024,4/23/2024,4/26/2024,124.41,124.41,72,1
7887,1,6/11/2024,7/20/2024,7/22/2024,266.645,1599.87,59,6
7888,15,4/15/2024,6/5/2024,6/7/2024,418.4333333,1255.3,71,3
7891,9,5/30/2024,7/8/2024,7/8/2024,425.27,1701.08,16,4
7900,7,5/30/2024,7/15/2024,7/17/2024,72.23,288.92,65,4
7903,2,5/11/2024,7/9/2024,7/10/2024,1792.7,1792.7,46,1
7909,30,5/4/2024,7/1/2024,7/3/2024,82.08,656.64,49,8
7917,4,6/12/2024,8/6/2024,8/7/2024,120.5266667,361.58,40,3
7919,4,4/10/2024,6/5/2024,6/7/2024,81.36166667,488.17,71,6
7920,2,6/14/2024,7/30/2024,8/1/2024,1255.03,1255.03,58,1
7925,20,1/16/2024,3/12/2024,3/12/2024,508.67,1017.34,9,2
7931,27,1/21/2024,2/27/2024,2/27/2024,77.604,388.02,11,5
7934,25,5/1/2024,6/4/2024,6/4/2024,904.385,1808.77,7,2
7939,21,2/11/2024,3/18/2024,3/20/2024,164.59625,1316.77,49,8
7954,5,6/23/2024,8/21/2024,8/21/2024,1488.61,1488.61,8,1
7958,11,2/20/2024,4/11/2024,4/12/2024,22.08428571,154.59,34,7
7959,17,3/13/2024,4/22/2024,4/24/2024,100.265,200.53,60,2
7962,27,1/4/2024,2/8/2024,2/10/2024,548.56,1097.12,60,2
7964,23,4/29/2024,5/31/2024,5/31/2024,287.5616667,1725.37,19,6
7965,12,6/16/2024,7/25/2024,7/27/2024,1337.65,1337.65,55,1
7981,12,3/24/2024,5/4/2024,5/6/2024,122.02,122.02,55,1
7986,6,1/12/2024,3/8/2024,3/9/2024,396.77,396.77,43,1
7996,8,2/14/2024,3/23/2024,3/25/2024,160.4585714,1123.21,57,7
7997,12,2/21/2024,3/24/2024,3/24/2024,484.59,969.18,16,2
8001,22,1/5/2024,3/4/2024,3/4/2024,1790.02,1790.02,17,1
8006,29,6/5/2024,8/4/2024,8/4/2024,270.9533333,1625.72,15,6
8007,14,1/17/2024,2/27/2024,2/28/2024,138.85,138.85,34,1
8019,29,6/26/2024,8/22/2024,8/22/2024,285.1233333,855.37,3,3
8024,23,3/16/2024,4/24/2024,4/25/2024,1233.14,1233.14,27,1
8025,29,6/18/2024,7/27/2024,7/27/2024,1304.5,1304.5,14,1
8027,5,6/6/2024,8/5/2024,8/6/2024,1483.01,1483.01,29,1
8030,16,5/4/2024,6/5/2024,6/7/2024,1152.06,1152.06,55,1
8039,3,2/17/2024,4/13/2024,4/15/2024,1318.07,1318.07,67,1
8041,20,4/29/2024,6/23/2024,6/23/2024,816.65,816.65,13,1
8044,17,3/11/2024,4/12/2024,4/13/2024,663.05,663.05,38,1
8066,19,2/25/2024,4/10/2024,4/10/2024,1615.06,1615.06,3,1
8069,14,6/17/2024,7/27/2024,7/28/2024,311.44,311.44,32,1
8070,22,6/25/2024,8/21/2024,8/23/2024,962.5,962.5,53,1
8075,12,6/3/2024,7/31/2024,8/1/2024,454.595,1818.38,36,4
8078,10,4/10/2024,5/15/2024,5/17/2024,640.79,640.79,49,1
8079,12,2/11/2024,4/5/2024,4/5/2024,736.8,736.8,23,1
8081,8,6/15/2024,8/5/2024,8/6/2024,64.1925,513.54,45,8
8083,30,3/22/2024,5/3/2024,5/3/2024,1529.26,1529.26,19,1
8086,5,2/26/2024,4/10/2024,4/10/2024,247.06125,1976.49,10,8
8105,5,6/10/2024,7/16/2024,7/16/2024,170.632,853.16,11,5
8110,22,5/26/2024,7/25/2024,7/26/2024,151.3475,1210.78,28,8
8114,13,4/13/2024,5/18/2024,5/20/2024,150.14,900.84,51,6
8115,6,3/21/2024,5/13/2024,5/13/2024,145.695,582.78,17,4
8117,22,1/9/2024,2/14/2024,2/14/2024,51.275,307.65,13,6
8118,24,4/20/2024,6/2/2024,6/3/2024,20.2925,162.34,32,8
8125,29,3/8/2024,4/11/2024,4/13/2024,182.6366667,547.91,59,3
8129,23,1/8/2024,3/6/2024,3/8/2024,49.26875,394.15,49,8
8137,11,6/12/2024,7/24/2024,7/24/2024,493.5,493.5,4,1
8138,6,6/6/2024,7/21/2024,7/23/2024,61.215,244.86,71,4
8139,30,3/4/2024,4/17/2024,4/20/2024,639.3233333,1917.97,72,3
8140,11,1/15/2024,3/7/2024,3/9/2024,450.6266667,1351.88,67,3
8143,28,9/25/2024,10/31/2024,10/31/2024,154.13125,1233.05,21,8
8144,14,9/23/2024,11/11/2024,11/13/2024,1641.87,1641.87,57,1
8148,14,10/1/2024,11/6/2024,11/8/2024,493.8625,1975.45,54,4
8150,4,10/3/2024,11/28/2024,11/29/2024,358.53,358.53,33,1
8152,11,12/11/2024,1/31/2025,2/2/2025,1602.24,1602.24,60,1
8157,24,8/15/2024,9/19/2024,9/20/2024,428.19,428.19,28,1
8158,21,8/29/2024,10/11/2024,10/12/2024,1819.89,1819.89,47,1
8163,18,11/14/2024,1/11/2025,1/13/2025,1753.8,1753.8,71,1
8164,2,7/2/2024,8/7/2024,8/9/2024,24.32,170.24,58,7
8165,5,12/26/2024,2/17/2025,2/17/2025,457.8,457.8,2,1
8168,15,12/25/2024,2/14/2025,2/15/2025,343.215,686.43,33,2
8177,16,11/4/2024,12/16/2024,12/18/2024,79.042,395.21,52,5
8178,23,7/3/2024,8/19/2024,8/20/2024,430.43,430.43,44,1
8180,5,12/29/2024,2/11/2025,2/13/2025,401.14,1604.56,57,4
8183,9,9/10/2024,11/8/2024,11/9/2024,33.82166667,202.93,36,6
8184,1,10/19/2024,12/7/2024,12/8/2024,1985.57,1985.57,45,1
8191,12,12/28/2024,1/28/2025,1/29/2025,48.64,243.2,37,5
8194,22,12/10/2024,1/18/2025,1/18/2025,663.475,1326.95,3,2
8197,6,10/17/2024,12/4/2024,12/4/2024,121.78,121.78,13,1
8200,11,8/20/2024,9/30/2024,9/30/2024,406.48,1219.44,3,3
8205,7,8/13/2024,9/15/2024,9/15/2024,625.52,625.52,20,1
8224,10,10/4/2024,11/10/2024,11/10/2024,472.83,1891.32,4,4
8227,20,12/15/2024,1/21/2025,1/21/2025,1317.43,1317.43,23,1
8231,7,12/25/2024,2/12/2025,2/13/2025,434.995,869.99,25,2
8234,26,9/26/2024,11/22/2024,11/24/2024,625.3033333,1875.91,48,3
8248,28,8/29/2024,10/19/2024,10/20/2024,534.41,534.41,36,1
8251,4,12/31/2024,3/1/2025,3/2/2025,81.28666667,243.86,45,3
8255,19,12/2/2024,1/4/2025,1/5/2025,76.85285714,537.97,25,7
8258,20,9/22/2024,11/14/2024,11/15/2024,636.66,636.66,37,1
8259,13,11/10/2024,12/31/2024,12/31/2024,177.1075,708.43,21,4
8260,20,8/16/2024,10/5/2024,10/5/2024,278.3233333,834.97,6,3
8269,29,12/11/2024,1/30/2025,2/1/2025,623.27,623.27,62,1
8277,16,12/20/2024,2/3/2025,2/5/2025,896.49,896.49,48,1
8280,21,12/24/2024,2/10/2025,2/11/2025,237.76,237.76,27,1
8283,15,8/18/2024,10/9/2024,10/10/2024,72.322,361.61,34,5
8284,3,11/16/2024,1/7/2025,1/7/2025,408.9466667,1226.84,7,3
8286,5,8/7/2024,10/5/2024,10/6/2024,72.745,581.96,28,8
8293,19,8/29/2024,10/5/2024,10/6/2024,303.24,303.24,39,1
8298,4,11/11/2024,12/25/2024,12/27/2024,159.15,159.15,60,1
8299,3,8/17/2024,10/1/2024,10/3/2024,70.13125,561.05,54,8
8300,28,9/10/2024,10/30/2024,10/30/2024,433.83,433.83,4,1
8301,23,9/12/2024,11/7/2024,11/7/2024,449.95,449.95,4,1
8302,22,12/26/2024,2/21/2025,2/21/2025,1979.75,1979.75,21,1
8309,17,11/25/2024,1/10/2025,1/10/2025,1282.02,1282.02,2,1
8310,25,10/16/2024,12/5/2024,12/5/2024,878.5,878.5,21,1
8311,17,7/22/2024,9/8/2024,9/10/2024,37.85333333,227.12,66,6
8317,1,7/2/2024,8/15/2024,8/17/2024,202.0685714,1414.48,62,7
8319,18,8/22/2024,10/15/2024,10/17/2024,341.26,341.26,68,1
8324,18,8/15/2024,9/26/2024,9/28/2024,308.18,1849.08,60,6
8328,16,12/17/2024,1/29/2025,1/30/2025,782.48,782.48,43,1
8329,17,7/18/2024,9/11/2024,9/13/2024,1205.99,1205.99,54,1
8330,19,12/23/2024,1/28/2025,1/30/2025,1074.04,1074.04,71,1
8335,26,7/1/2024,8/7/2024,8/8/2024,1962.19,1962.19,37,1
8338,27,11/6/2024,12/13/2024,12/15/2024,1597.6,1597.6,53,1
8340,2,7/8/2024,8/21/2024,8/21/2024,276.3016667,1657.81,12,6
8348,28,7/10/2024,8/12/2024,8/14/2024,168.4816667,1010.89,64,6
8349,26,11/24/2024,12/26/2024,12/26/2024,160.22,1281.76,7,8
8352,12,8/1/2024,9/9/2024,9/10/2024,517.32,517.32,28,1
8356,18,11/25/2024,1/15/2025,1/17/2025,31.12,124.48,65,4
8361,22,10/30/2024,12/2/2024,12/3/2024,809.02,809.02,40,1
